song_id,n_samples,n_quadrant_transitions,is_emotionally_stable,is_emotionally_changing,dominant_emotion_quadrant,dominant_emotion_class,pct_time_Q1,pct_time_Q2,pct_time_Q3,pct_time_Q4,split,track_id,n_transitions,is_stable,dominant_quadrant
1261,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1261,0,True,Q4
1262,60,4,False,True,Q4,low_valence_low_arousal,5.0,6.666666666666667,31.666666666666664,56.666666666666664,train,1262,4,False,Q4
1263,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1263,0,True,Q1
1264,60,12,False,True,Q4,low_valence_low_arousal,0.0,36.666666666666664,0.0,63.33333333333333,train,1264,12,False,Q4
1265,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1265,0,True,Q1
1266,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1266,0,True,Q1
1267,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1267,0,True,Q4
1268,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1268,0,True,Q4
1269,60,2,False,True,Q3,low_valence_high_arousal,0.0,0.0,96.66666666666667,3.3333333333333335,train,1269,2,False,Q3
1270,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1270,0,True,Q3
1271,60,4,False,True,Q3,low_valence_high_arousal,33.33333333333333,26.666666666666668,40.0,0.0,val,1271,4,False,Q3
1272,60,2,False,True,Q4,low_valence_low_arousal,0.0,3.3333333333333335,0.0,96.66666666666667,train,1272,2,False,Q4
1273,60,4,False,True,Q3,low_valence_high_arousal,3.3333333333333335,0.0,95.0,1.6666666666666667,train,1273,4,False,Q3
1274,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1274,0,True,Q1
1275,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1275,0,True,Q4
1276,60,10,False,True,Q1,high_valence_high_arousal,63.33333333333333,0.0,36.666666666666664,0.0,train,1276,10,False,Q1
1277,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1277,0,True,Q4
1278,60,6,False,True,Q1,high_valence_high_arousal,66.66666666666666,28.333333333333332,0.0,5.0,train,1278,6,False,Q1
1279,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1279,0,True,Q1
1280,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1280,0,True,Q1
1281,60,6,False,True,Q2,high_valence_low_arousal,8.333333333333332,91.66666666666666,0.0,0.0,train,1281,6,False,Q2
1282,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1282,0,True,Q1
1283,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1283,0,True,Q3
1284,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1284,0,True,Q1
1285,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1285,0,True,Q1
1286,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1286,0,True,Q4
1287,60,1,False,True,Q1,high_valence_high_arousal,63.33333333333333,0.0,36.666666666666664,0.0,val,1287,1,False,Q1
1288,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,1288,0,True,Q2
1289,60,1,False,True,Q1,high_valence_high_arousal,98.33333333333333,1.6666666666666667,0.0,0.0,test,1289,1,False,Q1
1290,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1290,0,True,Q1
1291,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1291,0,True,Q4
1292,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1292,0,True,Q1
1293,60,1,False,True,Q1,high_valence_high_arousal,98.33333333333333,1.6666666666666667,0.0,0.0,test,1293,1,False,Q1
1294,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1294,0,True,Q1
1295,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1295,0,True,Q1
1296,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1296,0,True,Q1
1297,60,10,False,True,Q2,high_valence_low_arousal,0.0,81.66666666666667,0.0,18.333333333333332,train,1297,10,False,Q2
1298,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1298,0,True,Q1
1299,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1299,0,True,Q3
1300,60,1,False,True,Q2,high_valence_low_arousal,20.0,80.0,0.0,0.0,train,1300,1,False,Q2
1301,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1301,0,True,Q4
1302,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1302,0,True,Q4
1303,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1303,0,True,Q1
1304,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1304,0,True,Q1
1305,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1305,0,True,Q3
1306,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1306,0,True,Q1
1307,60,4,False,True,Q1,high_valence_high_arousal,80.0,10.0,10.0,0.0,train,1307,4,False,Q1
1308,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1308,0,True,Q1
1309,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1309,0,True,Q1
1310,60,10,False,True,Q4,low_valence_low_arousal,0.0,13.333333333333334,0.0,86.66666666666667,train,1310,10,False,Q4
1311,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1311,0,True,Q4
1312,60,7,False,True,Q2,high_valence_low_arousal,0.0,91.66666666666666,0.0,8.333333333333332,val,1312,7,False,Q2
1313,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1313,0,True,Q4
1314,60,1,False,True,Q4,low_valence_low_arousal,0.0,31.666666666666664,0.0,68.33333333333333,train,1314,1,False,Q4
1315,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1315,0,True,Q1
1316,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1316,0,True,Q2
1317,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1317,0,True,Q1
1318,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1318,0,True,Q1
1319,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1319,0,True,Q1
1320,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1320,0,True,Q3
1321,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1321,0,True,Q3
1322,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1322,0,True,Q1
1323,60,1,False,True,Q2,high_valence_low_arousal,35.0,65.0,0.0,0.0,val,1323,1,False,Q2
1324,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1324,0,True,Q1
1325,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1325,0,True,Q1
1326,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1326,0,True,Q1
1327,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,1327,0,True,Q2
1328,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1328,0,True,Q4
1329,60,5,False,True,Q1,high_valence_high_arousal,81.66666666666667,18.333333333333332,0.0,0.0,train,1329,5,False,Q1
1330,60,12,False,True,Q1,high_valence_high_arousal,75.0,0.0,25.0,0.0,val,1330,12,False,Q1
1331,60,4,False,True,Q2,high_valence_low_arousal,13.333333333333334,58.333333333333336,0.0,28.333333333333332,train,1331,4,False,Q2
1332,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1332,0,True,Q4
1333,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1333,0,True,Q3
1334,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,test,1334,0,True,Q3
1335,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1335,0,True,Q1
1336,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1336,0,True,Q4
1337,60,1,False,True,Q3,low_valence_high_arousal,10.0,0.0,90.0,0.0,train,1337,1,False,Q3
1338,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1338,0,True,Q1
1339,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1339,0,True,Q1
1340,60,1,False,True,Q1,high_valence_high_arousal,98.33333333333333,1.6666666666666667,0.0,0.0,train,1340,1,False,Q1
1341,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1341,0,True,Q4
1342,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1342,0,True,Q1
1343,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1343,0,True,Q1
1344,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1344,0,True,Q1
1345,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1345,0,True,Q4
1346,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1346,0,True,Q1
1347,60,8,False,True,Q3,low_valence_high_arousal,8.333333333333332,0.0,91.66666666666666,0.0,train,1347,8,False,Q3
1348,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1348,0,True,Q1
1349,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1349,0,True,Q1
1350,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1350,0,True,Q4
1351,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1351,0,True,Q1
1352,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1352,0,True,Q1
1353,60,2,False,True,Q1,high_valence_high_arousal,86.66666666666667,0.0,13.333333333333334,0.0,train,1353,2,False,Q1
1354,60,5,False,True,Q4,low_valence_low_arousal,0.0,10.0,0.0,90.0,train,1354,5,False,Q4
1355,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,1355,0,True,Q2
1356,60,10,False,True,Q3,low_valence_high_arousal,6.666666666666667,16.666666666666664,58.333333333333336,18.333333333333332,val,1356,10,False,Q3
1357,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1357,0,True,Q3
1358,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1358,0,True,Q1
1359,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1359,0,True,Q4
1360,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,test,1360,0,True,Q2
1361,60,2,False,True,Q4,low_valence_low_arousal,0.0,13.333333333333334,0.0,86.66666666666667,train,1361,2,False,Q4
1362,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,val,1362,0,True,Q3
1363,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1363,0,True,Q1
1364,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1364,0,True,Q3
1365,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1365,0,True,Q1
1366,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1366,0,True,Q1
1367,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1367,0,True,Q1
1368,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1368,0,True,Q4
1369,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1369,0,True,Q1
1370,60,2,False,True,Q4,low_valence_low_arousal,0.0,0.0,1.6666666666666667,98.33333333333333,val,1370,2,False,Q4
1371,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1371,0,True,Q1
1372,60,6,False,True,Q1,high_valence_high_arousal,63.33333333333333,23.333333333333332,13.333333333333334,0.0,train,1372,6,False,Q1
1373,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1373,0,True,Q1
1374,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1374,0,True,Q1
1375,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1375,0,True,Q1
1376,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1376,0,True,Q1
1377,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1377,0,True,Q4
1378,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1378,0,True,Q1
1379,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1379,0,True,Q1
1380,60,3,False,True,Q3,low_valence_high_arousal,41.66666666666667,5.0,53.333333333333336,0.0,test,1380,3,False,Q3
1381,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1381,0,True,Q1
1382,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1382,0,True,Q1
1383,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1383,0,True,Q2
1384,60,7,False,True,Q1,high_valence_high_arousal,65.0,18.333333333333332,3.3333333333333335,13.333333333333334,train,1384,7,False,Q1
1385,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1385,0,True,Q1
1386,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1386,0,True,Q1
1387,60,1,False,True,Q1,high_valence_high_arousal,88.33333333333333,11.666666666666666,0.0,0.0,val,1387,1,False,Q1
1388,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1388,0,True,Q1
1389,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1389,0,True,Q4
1390,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1390,0,True,Q1
1391,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1391,0,True,Q3
1392,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1392,0,True,Q1
1393,60,1,False,True,Q1,high_valence_high_arousal,85.0,15.0,0.0,0.0,train,1393,1,False,Q1
1394,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1394,0,True,Q2
1395,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1395,0,True,Q4
1396,60,3,False,True,Q1,high_valence_high_arousal,93.33333333333333,0.0,6.666666666666667,0.0,train,1396,3,False,Q1
1397,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1397,0,True,Q4
1398,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1398,0,True,Q1
1399,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1399,0,True,Q1
1400,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1400,0,True,Q1
1401,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1401,0,True,Q1
1402,60,2,False,True,Q2,high_valence_low_arousal,0.0,98.33333333333333,0.0,1.6666666666666667,train,1402,2,False,Q2
1403,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1403,0,True,Q1
1404,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1404,0,True,Q4
1405,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1405,0,True,Q4
1406,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1406,0,True,Q4
1407,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1407,0,True,Q4
1408,60,4,False,True,Q3,low_valence_high_arousal,13.333333333333334,1.6666666666666667,85.0,0.0,train,1408,4,False,Q3
1409,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1409,0,True,Q2
1410,60,4,False,True,Q1,high_valence_high_arousal,86.66666666666667,13.333333333333334,0.0,0.0,train,1410,4,False,Q1
1411,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1411,0,True,Q4
1412,60,4,False,True,Q4,low_valence_low_arousal,0.0,43.333333333333336,0.0,56.666666666666664,train,1412,4,False,Q4
1413,60,9,False,True,Q1,high_valence_high_arousal,56.666666666666664,0.0,43.333333333333336,0.0,train,1413,9,False,Q1
1414,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1414,0,True,Q3
1415,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1415,0,True,Q1
1416,60,1,False,True,Q4,low_valence_low_arousal,0.0,8.333333333333332,0.0,91.66666666666666,test,1416,1,False,Q4
1417,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1417,0,True,Q4
1418,60,1,False,True,Q4,low_valence_low_arousal,0.0,0.0,26.666666666666668,73.33333333333333,train,1418,1,False,Q4
1419,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1419,0,True,Q4
1420,60,2,False,True,Q2,high_valence_low_arousal,0.0,90.0,0.0,10.0,val,1420,2,False,Q2
1421,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1421,0,True,Q2
1422,60,4,False,True,Q4,low_valence_low_arousal,0.0,6.666666666666667,0.0,93.33333333333333,train,1422,4,False,Q4
1423,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1423,0,True,Q3
1424,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1424,0,True,Q4
1425,60,1,False,True,Q1,high_valence_high_arousal,96.66666666666667,0.0,3.3333333333333335,0.0,train,1425,1,False,Q1
1426,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1426,0,True,Q1
1427,60,1,False,True,Q3,low_valence_high_arousal,48.333333333333336,0.0,51.66666666666667,0.0,train,1427,1,False,Q3
1428,60,1,False,True,Q4,low_valence_low_arousal,0.0,48.333333333333336,0.0,51.66666666666667,val,1428,1,False,Q4
1429,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1429,0,True,Q4
1430,60,5,False,True,Q2,high_valence_low_arousal,0.0,78.33333333333333,0.0,21.666666666666668,val,1430,5,False,Q2
1431,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1431,0,True,Q4
1432,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1432,0,True,Q4
1433,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1433,0,True,Q4
1434,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1434,0,True,Q4
1435,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1435,0,True,Q3
1436,60,6,False,True,Q1,high_valence_high_arousal,48.333333333333336,26.666666666666668,1.6666666666666667,23.333333333333332,train,1436,6,False,Q1
1437,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1437,0,True,Q1
1438,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1438,0,True,Q4
1439,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1439,0,True,Q4
1440,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1440,0,True,Q1
1441,60,1,False,True,Q2,high_valence_low_arousal,0.0,91.66666666666666,0.0,8.333333333333332,train,1441,1,False,Q2
1442,60,1,False,True,Q4,low_valence_low_arousal,0.0,10.0,0.0,90.0,train,1442,1,False,Q4
1443,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,1443,0,True,Q2
1444,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1444,0,True,Q2
1445,60,1,False,True,Q1,high_valence_high_arousal,68.33333333333333,31.666666666666664,0.0,0.0,test,1445,1,False,Q1
1446,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1446,0,True,Q2
1447,60,6,False,True,Q2,high_valence_low_arousal,41.66666666666667,58.333333333333336,0.0,0.0,test,1447,6,False,Q2
1448,60,10,False,True,Q1,high_valence_high_arousal,45.0,25.0,26.666666666666668,3.3333333333333335,train,1448,10,False,Q1
1449,60,7,False,True,Q1,high_valence_high_arousal,76.66666666666667,5.0,18.333333333333332,0.0,train,1449,7,False,Q1
1450,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1450,0,True,Q1
1451,60,1,False,True,Q1,high_valence_high_arousal,93.33333333333333,0.0,6.666666666666667,0.0,train,1451,1,False,Q1
1452,60,1,False,True,Q3,low_valence_high_arousal,8.333333333333332,0.0,91.66666666666666,0.0,train,1452,1,False,Q3
1453,60,1,False,True,Q2,high_valence_low_arousal,0.0,58.333333333333336,0.0,41.66666666666667,train,1453,1,False,Q2
1454,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1454,0,True,Q1
1455,60,0,True,False,Q3,low_valence_high_arousal,0.0,0.0,100.0,0.0,train,1455,0,True,Q3
1456,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1456,0,True,Q4
1457,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1457,0,True,Q1
1458,60,6,False,True,Q3,low_valence_high_arousal,31.666666666666664,5.0,63.33333333333333,0.0,train,1458,6,False,Q3
1459,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1459,0,True,Q1
1460,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1460,0,True,Q1
1461,60,2,False,True,Q1,high_valence_high_arousal,98.33333333333333,1.6666666666666667,0.0,0.0,train,1461,2,False,Q1
1462,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1462,0,True,Q4
1463,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1463,0,True,Q4
1464,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,train,1464,0,True,Q2
1465,60,11,False,True,Q1,high_valence_high_arousal,71.66666666666667,28.333333333333332,0.0,0.0,train,1465,11,False,Q1
1466,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1466,0,True,Q1
1467,60,1,False,True,Q3,low_valence_high_arousal,0.0,0.0,75.0,25.0,train,1467,1,False,Q3
1468,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1468,0,True,Q4
1469,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1469,0,True,Q4
1470,60,12,False,True,Q4,low_valence_low_arousal,0.0,35.0,0.0,65.0,train,1470,12,False,Q4
1471,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1471,0,True,Q1
1472,60,3,False,True,Q1,high_valence_high_arousal,91.66666666666666,8.333333333333332,0.0,0.0,test,1472,3,False,Q1
1473,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1473,0,True,Q1
1474,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1474,0,True,Q1
1475,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1475,0,True,Q4
1476,60,2,False,True,Q3,low_valence_high_arousal,0.0,0.0,91.66666666666666,8.333333333333332,test,1476,2,False,Q3
1477,60,8,False,True,Q1,high_valence_high_arousal,53.333333333333336,0.0,26.666666666666668,20.0,train,1477,8,False,Q1
1478,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1478,0,True,Q4
1479,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,val,1479,0,True,Q1
1480,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1480,0,True,Q1
1481,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1481,0,True,Q4
1482,60,7,False,True,Q4,low_valence_low_arousal,11.666666666666666,3.3333333333333335,15.0,70.0,val,1482,7,False,Q4
1483,60,2,False,True,Q3,low_valence_high_arousal,0.0,0.0,98.33333333333333,1.6666666666666667,train,1483,2,False,Q3
1484,60,6,False,True,Q3,low_valence_high_arousal,5.0,10.0,76.66666666666667,8.333333333333332,train,1484,6,False,Q3
1485,60,5,False,True,Q2,high_valence_low_arousal,0.0,58.333333333333336,0.0,41.66666666666667,train,1485,5,False,Q2
1486,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,test,1486,0,True,Q4
1487,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1487,0,True,Q4
1488,60,0,True,False,Q2,high_valence_low_arousal,0.0,100.0,0.0,0.0,val,1488,0,True,Q2
1489,60,4,False,True,Q1,high_valence_high_arousal,68.33333333333333,0.0,31.666666666666664,0.0,test,1489,4,False,Q1
1490,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,val,1490,0,True,Q4
1491,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,test,1491,0,True,Q1
1492,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1492,0,True,Q4
1493,60,1,False,True,Q1,high_valence_high_arousal,88.33333333333333,0.0,11.666666666666666,0.0,train,1493,1,False,Q1
1494,60,7,False,True,Q2,high_valence_low_arousal,13.333333333333334,86.66666666666667,0.0,0.0,train,1494,7,False,Q2
1495,60,6,False,True,Q4,low_valence_low_arousal,1.6666666666666667,8.333333333333332,15.0,75.0,train,1495,6,False,Q4
1496,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1496,0,True,Q1
1497,60,0,True,False,Q4,low_valence_low_arousal,0.0,0.0,0.0,100.0,train,1497,0,True,Q4
1498,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1498,0,True,Q1
1499,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1499,0,True,Q1
1500,60,16,False,True,Q3,low_valence_high_arousal,0.0,0.0,80.0,20.0,train,1500,16,False,Q3
1501,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1501,0,True,Q1
1502,60,0,True,False,Q1,high_valence_high_arousal,100.0,0.0,0.0,0.0,train,1502,0,True,Q1
